Time (seconds),Acceleration (Frontal) [G],Acceleration (Vertical) [G],Acceleration (Lateral) [G],Sensor ID,RSSI (Received Signal Strength Indicator),Phase,Frequency,Activity Label,Room
104.0,0.44791,0.92784,-0.047893,3,-61.0,6.0577,922.25,1,S1
104.5,0.44791,0.92784,-0.047893,1,-58.0,0.99249,922.75,1,S1
104.75,0.44791,0.92784,-0.047893,4,-61.5,0.68262,925.25,1,S1
105.25,0.44791,0.92784,-0.047893,1,-58.5,5.9396,924.25,1,S1
105.75,0.44791,0.92784,-0.047893,1,-57.5,1.8147,921.75,1,S1
106.0,0.44791,0.92784,-0.047893,3,-60.5,1.0155,924.75,1,S1
106.25,0.44791,0.92784,-0.047893,4,-59.0,4.2261,922.25,1,S1
108.25,-0.20871,0.84746,-0.013684,1,-57.0,5.5515,923.25,4,S1
108.5,-0.20871,0.84746,-0.013684,1,-60.5,4.9885,922.25,4,S1
109.0,-0.20871,0.84746,-0.013684,4,-65.0,1.2701,923.75,4,S1
110.5,0.22513,0.98526,-0.29876,1,-49.5,5.5975,921.75,4,S1
111.0,0.24858,1.0197,0.020525,2,-60.5,5.8353,922.25,4,S1
113.25,0.24858,1.0197,0.020525,2,-56.5,2.2273,923.25,4,S1
113.5,0.24858,1.0197,0.020525,2,-56.0,0.28072,924.75,4,S1
113.75,0.24858,1.0197,0.020525,2,-56.0,5.4364,925.75,4,S1
115.5,-0.16181,1.0197,-0.093505,2,-56.5,1.2349,923.25,2,S1
116.25,-0.16181,1.0197,-0.093505,2,-57.0,0.3927,925.75,2,S1
117.25,0.41273,0.96229,-0.082102,2,-55.0,0.6995,920.75,2,S1
118.25,0.75277,0.80152,0.054735,2,-57.0,1.2088,924.75,2,S1
119.0,0.75277,0.80152,0.054735,2,-57.5,5.0744,923.75,2,S1
120.25,0.75277,0.80152,0.054735,2,-58.0,5.9672,921.75,2,S1
121.25,0.75277,0.80152,0.054735,2,-57.0,4.7799,923.75,2,S1
122.5,0.75277,0.80152,0.054735,2,-58.5,0.67649,920.25,2,S1
125.25,0.50654,0.93932,-0.03649,2,-57.5,5.2754,923.25,2,S1
126.25,0.50654,0.93932,-0.03649,2,-57.5,5.6113,922.75,2,S1
127.25,0.50654,0.93932,-0.03649,2,-58.5,0.60132,920.25,2,S1
128.0,0.50654,0.93932,-0.03649,2,-58.0,4.5191,924.75,2,S1
128.75,0.50654,0.93932,-0.03649,2,-57.0,5.4855,922.75,2,S1
130.0,0.50654,0.93932,-0.03649,2,-56.5,5.938,921.75,2,S1
131.25,0.55344,0.85894,0.0091224,2,-57.0,6.2034,921.25,2,S1
132.25,0.55344,0.85894,0.0091224,2,-57.5,0.61359,920.25,2,S1
132.75,0.55344,0.85894,0.0091224,2,-58.0,4.312,924.75,2,S1
133.75,0.55344,0.85894,0.0091224,2,-57.5,5.326,922.75,2,S1
134.75,0.55344,0.85894,0.0091224,2,-58.0,0.54303,920.25,2,S1
135.5,0.55344,0.85894,0.0091224,2,-57.5,5.7217,922.25,2,S1
136.5,0.55344,0.85894,0.0091224,2,-57.5,0.1672,921.25,2,S1
139.5,0.52999,0.90487,-0.047893,2,-58.0,4.4961,924.25,2,S1
140.75,0.52999,0.90487,-0.047893,2,-57.5,4.8351,923.75,2,S1
141.5,0.52999,0.90487,-0.047893,2,-59.0,4.1724,925.25,2,S1
142.25,0.52999,0.90487,-0.047893,2,-56.0,4.9241,923.25,2,S1
142.75,0.52999,0.90487,-0.047893,2,-56.5,5.3321,922.25,2,S1
144.25,0.52999,0.90487,-0.047893,2,-58.5,4.2829,924.25,2,S1
147.25,0.54171,0.89339,-0.025087,2,-57.5,5.1097,923.25,2,S1
148.25,0.54171,0.89339,-0.025087,2,-57.5,4.5498,923.75,2,S1
150.0,0.54171,0.89339,-0.025087,2,-58.5,0.88817,924.75,2,S1
152.0,0.61207,0.88191,0.020525,2,-57.5,1.6475,923.25,2,S1
153.25,0.61207,0.88191,0.020525,2,-57.5,5.1987,922.75,2,S1
154.5,0.61207,0.88191,0.020525,2,-57.5,4.8044,923.25,2,S1
155.75,0.61207,0.88191,0.020525,2,-57.5,5.0913,922.75,2,S1
159.63,0.64724,0.85894,0.0091224,2,-58.0,5.912,921.25,2,S1
159.7,0.64724,0.85894,0.0091224,2,-57.0,1.4051,923.25,2,S1
160.25,0.64724,0.85894,0.0091224,2,-57.5,1.1259,923.75,2,S1
162.25,0.67069,0.85894,-0.0022806,2,-56.5,5.1158,922.25,2,S1
162.75,0.67069,0.85894,-0.0022806,2,-56.5,4.832,922.75,2,S1
163.5,0.67069,0.85894,-0.0022806,2,-57.5,0.17487,920.75,2,S1
164.25,0.67069,0.85894,-0.0022806,2,-58.0,5.642,923.25,2,S1
165.5,0.67069,0.85894,-0.0022806,2,-57.5,0.36509,921.25,2,S1
166.5,0.67069,0.85894,-0.0022806,2,-57.0,5.7171,921.75,2,S1
168.0,0.67069,0.85894,-0.0022806,2,-57.5,6.0638,921.25,2,S1
168.75,0.67069,0.85894,-0.0022806,2,-62.5,0.45099,920.25,2,S1
171.5,0.56517,0.88191,-0.025087,2,-57.0,5.5269,921.75,2,S1
172.25,0.56517,0.88191,-0.025087,2,-61.0,0.33594,925.75,2,S1
173.5,0.56517,0.88191,-0.025087,2,-58.5,1.1029,924.25,2,S1
174.5,0.56517,0.88191,-0.025087,2,-57.0,5.1373,922.25,2,S1
175.75,0.47136,0.95081,-0.070699,2,-57.5,0.77926,924.25,2,S1
176.5,0.47136,0.95081,-0.070699,2,-57.0,1.1781,923.25,2,S1
177.25,0.47136,0.95081,-0.070699,2,-56.5,1.1351,923.75,2,S1
178.75,0.54171,0.90487,-0.047893,2,-56.5,5.1864,921.75,2,S1
179.25,0.54171,0.90487,-0.047893,2,-56.5,4.9011,922.25,2,S1
179.75,0.54171,0.90487,-0.047893,2,-56.5,4.1387,923.75,2,S1
180.5,0.54171,0.90487,-0.047893,2,-59.5,0.58905,925.25,2,S1
181.25,0.54171,0.90487,-0.047893,2,-58.0,1.6015,923.25,2,S1
182.5,0.54171,0.90487,-0.047893,2,-57.5,5.9012,921.25,2,S1
184.75,0.72932,0.83597,0.043332,2,-57.5,5.1066,922.75,2,S1
186.0,0.72932,0.83597,0.043332,2,-57.5,5.6665,921.75,2,S1
187.0,0.72932,0.83597,0.043332,2,-58.0,4.3718,923.75,2,S1
188.03,0.72932,0.83597,0.043332,2,-58.5,1.0201,924.25,2,S1
189.0,0.72932,0.83597,0.043332,2,-57.0,5.283,922.25,2,S1
191.75,0.77622,0.81301,0.066138,2,-61.0,0.34515,925.75,2,S1
193.25,0.77622,0.81301,0.066138,2,-58.5,0.33287,920.25,2,S1
194.5,0.77622,0.81301,0.066138,2,-57.5,5.1465,922.75,2,S1
195.75,0.77622,0.81301,0.066138,2,-58.0,5.711,921.75,2,S1
197.0,0.77622,0.81301,0.066138,2,-57.5,5.1726,922.75,2,S1
199.0,0.56517,0.90487,-0.0022806,2,-62.0,0.77619,925.75,2,S1
201.0,0.56517,0.90487,-0.0022806,2,-57.0,1.1183,923.25,2,S1
202.0,0.56517,0.90487,-0.0022806,2,-57.0,5.5131,921.25,2,S1
205.0,0.58862,0.88191,0.031928,2,-58.5,4.4225,924.25,2,S1
205.75,0.58862,0.88191,0.031928,2,-58.5,4.1893,924.75,2,S1
206.75,0.58862,0.88191,0.031928,2,-57.0,5.1235,922.75,2,S1
207.5,0.58862,0.88191,0.031928,2,-58.0,4.3136,924.25,2,S1
208.5,0.58862,0.88191,0.031928,2,-57.5,5.372,922.25,2,S1
210.25,0.58862,0.88191,0.031928,2,-58.0,5.6328,921.75,2,S1
213.0,0.51826,0.91636,0.0091224,2,-58.0,4.8044,923.25,2,S1
214.25,0.51826,0.91636,0.0091224,2,-58.0,5.869,921.25,2,S1
215.25,0.51826,0.91636,0.0091224,2,-59.0,4.1157,921.75,2,S1
217.25,0.22513,0.96229,-0.17333,2,-48.5,4.9778,924.25,4,S1
217.33,0.22513,0.96229,-0.17333,2,-48.5,5.3275,924.25,4,S1
217.5,0.27203,1.192,-0.013684,2,-49.5,5.8844,920.25,4,S1
217.75,0.27203,1.192,-0.013684,2,-49.5,1.0707,921.75,4,S1
218.0,0.30721,0.93932,0.11175,2,-50.5,1.4404,923.25,4,S1
218.08,0.30721,0.93932,0.11175,2,-50.0,5.0407,923.25,4,S1
218.25,0.44791,1.1116,0.10035,2,-50.5,0.4648,922.25,4,S1
218.35,0.44791,1.1116,0.10035,2,-50.5,0.83449,922.25,4,S1
218.75,0.17823,0.97377,-0.21894,2,-57.5,5.0407,922.75,4,S1
224.5,0.29548,0.89339,-0.013684,1,-59.0,6.2188,920.75,1,S1
225.75,0.29548,0.89339,-0.013684,1,-66.0,0.74858,925.75,1,S1
226.25,0.29548,0.89339,-0.013684,1,-58.5,5.1987,922.75,1,S1
226.5,0.29548,0.89339,-0.013684,1,-58.5,0.7225,921.25,1,S1
227.0,1.0694,0.16995,0.11175,4,-65.5,6.0408,924.25,3,S1
227.75,1.1749,0.36516,-0.13912,4,-65.5,4.5467,923.25,3,S1
228.0,1.1632,-0.048229,0.14596,4,-65.0,5.6757,922.25,3,S1
229.25,0.96383,0.11254,-0.10491,4,-65.0,5.9074,920.75,3,S1
229.5,0.96383,0.11254,-0.10491,4,-65.5,1.8254,924.25,3,S1
230.25,1.0225,0.11254,-0.12771,4,-65.5,1.3407,924.75,3,S1
231.25,1.1749,0.02067,-0.082102,4,-64.0,5.2232,921.25,3,S1
231.5,1.1749,0.02067,-0.082102,4,-66.5,0.99862,925.25,3,S1
231.75,1.1749,0.02067,-0.082102,4,-65.0,1.9681,924.25,3,S1
232.25,0.99901,0.12402,-0.16192,3,-52.5,0.42031,921.75,3,S1
233.5,1.0694,0.089569,-0.10491,4,-64.0,3.6923,922.75,3,S1
233.75,1.0694,0.089569,-0.10491,4,-63.5,5.2002,921.25,3,S1
234.25,1.2452,-0.025263,-0.013684,4,-65.0,5.1005,924.25,3,S1
234.75,1.2452,-0.025263,-0.013684,4,-65.0,6.1497,920.25,3,S1
235.25,1.1514,0.055119,-0.070699,4,-65.5,1.4573,924.75,3,S1
236.0,1.0342,0.11254,-0.15052,4,-64.0,0.44485,922.75,3,S1
236.25,1.0342,0.11254,-0.15052,4,-66.5,1.0707,925.25,3,S1
236.75,1.0928,0.055119,-0.093505,4,-64.5,2.0525,924.25,3,S1
237.0,1.0928,0.055119,-0.093505,4,-65.5,6.2418,920.25,3,S1
237.25,1.0928,0.055119,-0.093505,4,-64.0,3.0035,923.25,3,S1
237.75,1.1632,0.032153,-0.070699,4,-63.5,4.1172,922.25,3,S1
238.25,1.1632,0.032153,-0.070699,4,-64.5,5.5898,923.75,3,S1
238.53,1.1632,0.032153,-0.070699,4,-64.0,3.5404,922.75,3,S1
238.75,1.1632,0.032153,-0.070699,4,-64.0,5.0713,921.25,3,S1
239.5,1.0811,0.078086,-0.11631,4,-64.0,1.4603,921.75,3,S1
240.25,1.0225,0.11254,-0.15052,4,-64.0,0.92499,922.25,3,S1
240.5,1.0225,0.11254,-0.15052,4,-67.5,0.4694,925.75,3,S1
241.0,0.94038,0.12402,-0.16192,4,-64.0,1.9512,921.25,3,S1
241.75,0.9521,0.14698,-0.15052,4,-65.0,5.1082,924.25,3,S1
242.5,1.1163,0.066602,-0.093505,4,-65.0,1.4987,924.75,3,S1
242.75,1.1163,0.066602,-0.093505,4,-63.5,4.0973,922.25,3,S1
243.5,1.0225,0.12402,-0.13912,4,-66.5,0.92652,925.25,3,S1
244.0,1.0225,0.12402,-0.13912,4,-64.5,5.5776,920.75,3,S1
244.5,1.1632,0.055119,-0.082102,4,-64.0,1.4097,921.75,3,S1
245.0,1.1397,0.055119,-0.070699,4,-64.0,0.88817,922.25,3,S1
245.75,0.97555,0.14698,-0.16192,3,-53.0,5.9917,922.75,3,S1
245.85,0.97555,0.14698,-0.16192,4,-64.0,3.4852,922.75,3,S1
246.0,0.97555,0.14698,-0.16192,4,-64.0,5.0667,921.25,3,S1
246.25,0.97555,0.14698,-0.16192,4,-64.5,5.5591,920.75,3,S1
246.75,1.339,-0.036746,-0.013684,4,-65.0,6.0976,920.25,3,S1
247.75,1.1514,0.043636,-0.082102,4,-67.5,0.44946,925.75,3,S1
249.25,0.9521,0.12402,-0.16192,4,-63.5,1.5432,921.75,3,S1
249.5,0.9521,0.12402,-0.16192,4,-64.0,3.025,923.25,3,S1
250.0,0.9521,0.12402,-0.16192,4,-64.0,0.97715,922.25,3,S1
250.5,0.98728,0.12402,-0.15052,4,-64.0,0.36816,922.75,3,S1
251.25,1.1632,0.043636,-0.082102,4,-64.5,5.5545,920.75,3,S1
252.25,1.1163,0.078086,-0.093505,4,-65.5,4.5007,924.75,3,S1
252.5,1.1163,0.078086,-0.093505,4,-67.5,0.36969,925.75,3,S1
253.25,1.1514,0.066602,-0.070699,4,-64.0,5.0361,921.25,3,S1
254.25,1.0107,0.14698,-0.15052,4,-63.5,4.5283,921.75,3,S1
254.75,0.99901,0.1355,-0.15052,4,-64.0,4.0083,922.25,3,S1
255.5,1.2921,-0.0022966,-0.025087,4,-64.0,0.28839,922.75,3,S1
255.75,1.2921,-0.0022966,-0.025087,4,-64.0,5.0161,921.25,3,S1
256.5,1.0576,0.10105,-0.12771,4,-64.0,1.3698,921.75,3,S1
256.75,1.0576,0.10105,-0.12771,4,-64.0,6.0224,923.25,3,S1
257.25,1.0576,0.10105,-0.12771,4,-65.0,1.3821,924.75,3,S1
257.75,1.3156,-0.01378,-0.013684,3,-53.0,6.0362,922.75,3,S1
258.25,1.1397,0.055119,-0.093505,4,-64.0,5.056,921.25,3,S1
258.5,1.1397,0.055119,-0.093505,4,-64.5,5.5607,920.75,3,S1
259.75,1.2218,0.02067,-0.047893,4,-64.0,3.8503,922.25,3,S1
260.0,1.2218,0.02067,-0.047893,4,-65.0,2.1798,923.75,3,S1
260.75,1.2101,0.02067,-0.047893,4,-65.5,1.3867,925.25,3,S1
261.5,0.91693,0.16995,-0.12771,4,-63.5,4.7063,921.75,3,S1
262.0,0.94038,0.16995,-0.13912,4,-65.5,4.6648,924.75,3,S1
262.5,1.0459,0.14698,-0.10491,4,-67.0,0.60132,925.75,3,S1
263.5,1.2452,0.055119,-0.0022806,4,-64.0,5.6174,920.75,3,S1
264.0,0.91693,0.18143,-0.12771,4,-63.5,4.6188,921.75,3,S1
264.25,0.91693,0.18143,-0.12771,4,-64.5,6.1114,923.25,3,S1
264.75,0.99901,0.16995,-0.15052,4,-67.0,0.34668,925.75,3,S1
265.5,0.94038,0.15847,-0.19613,4,-64.0,1.85,921.25,3,S1
265.75,0.94038,0.15847,-0.19613,4,-64.0,5.7095,920.75,3,S1
265.82,0.94038,0.15847,-0.19613,4,-64.5,5.6558,920.75,3,S1
266.25,0.94038,0.15847,-0.19613,4,-65.0,6.1497,920.25,3,S1
266.75,1.0459,0.12402,-0.12771,4,-64.0,6.0608,923.25,3,S1
267.0,1.0459,0.12402,-0.12771,4,-64.0,0.89124,922.25,3,S1
267.5,1.1632,0.066602,-0.082102,4,-64.0,2.347,923.75,3,S1
268.25,0.97555,0.15847,-0.18473,4,-65.0,5.5162,920.75,3,S1
269.03,1.1045,0.089569,-0.12771,4,-64.0,6.0776,923.25,3,S1
269.75,0.98728,0.14698,-0.17333,4,-67.0,0.36816,925.75,3,S1
270.25,0.96383,0.16995,-0.17333,4,-64.0,4.9885,921.25,3,S1
271.0,0.98728,0.15847,-0.17333,4,-64.5,4.941,924.25,3,S1
271.5,1.1632,0.055119,-0.093505,4,-64.0,2.8225,923.25,3,S1
271.75,1.1632,0.055119,-0.093505,4,-63.5,3.9285,922.25,3,S1
272.5,1.2687,0.032153,-0.059296,3,-53.0,5.9396,922.75,3,S1
272.6,1.2687,0.032153,-0.059296,4,-64.0,3.384,922.75,3,S1
273.0,0.97555,0.14698,-0.18473,4,-65.0,5.4763,920.75,3,S1
273.25,0.97555,0.14698,-0.18473,4,-64.5,1.7917,924.25,3,S1
273.5,0.97555,0.14698,-0.18473,4,-65.0,5.9887,920.25,3,S1
274.0,1.1866,0.055119,-0.10491,4,-64.0,2.8149,923.25,3,S1
274.25,1.1866,0.055119,-0.10491,4,-64.0,0.81761,922.25,3,S1
275.0,1.0459,0.12402,-0.15052,4,-64.5,0.28839,922.75,3,S1
275.75,0.9521,0.14698,-0.18473,4,-65.0,1.9083,924.25,3,S1
276.0,0.9521,0.14698,-0.18473,4,-65.5,6.0761,920.25,3,S1
276.75,0.9521,0.14698,-0.18473,4,-65.5,1.3744,924.75,3,S1
277.25,1.3742,-0.025263,-0.013684,4,-64.0,0.25617,922.75,3,S1
277.75,0.98728,0.15847,-0.17333,4,-65.0,5.4794,920.75,3,S1
279.0,0.96383,0.14698,-0.19613,4,-65.5,4.4424,924.75,3,S1
279.75,1.1514,0.089569,-0.093505,4,-64.0,3.384,922.75,3,S1
280.25,0.98728,0.16995,-0.18473,4,-66.5,0.81915,925.25,3,S1
280.5,0.98728,0.16995,-0.18473,4,-64.5,5.4809,920.75,3,S1
281.5,0.96383,0.15847,-0.17333,4,-65.5,1.3116,924.75,3,S1
281.75,0.96383,0.15847,-0.17333,4,-64.5,0.78847,922.25,3,S1
282.0,0.96383,0.15847,-0.17333,4,-64.5,5.4226,923.75,3,S1
282.5,1.2921,0.0091865,-0.047893,4,-67.0,0.87744,925.25,3,S1
282.75,1.2921,0.0091865,-0.047893,4,-64.0,5.5162,920.75,3,S1
283.5,0.94038,0.14698,-0.18473,4,-64.0,1.4021,921.75,3,S1
284.75,1.1397,0.078086,-0.11631,4,-64.5,4.9747,921.25,3,S1
285.0,1.1397,0.078086,-0.11631,4,-67.0,0.84216,925.25,3,S1
285.5,1.1397,0.078086,-0.11631,4,-65.0,4.9808,924.25,3,S1
286.0,1.0459,0.1355,-0.13912,4,-64.5,5.9703,923.25,3,S1
286.5,1.0811,0.11254,-0.12771,4,-64.0,3.9301,922.25,3,S1
288.5,1.339,-0.025263,-0.025087,4,-64.0,4.4976,921.75,3,S1
289.0,1.2218,0.02067,-0.070699,4,-64.0,3.9761,922.25,3,S1
289.75,1.1045,0.089569,-0.12771,4,-64.0,4.9931,921.25,3,S1
290.75,1.1045,0.078086,-0.12771,4,-64.0,4.4593,921.75,3,S1
291.25,1.0694,0.11254,-0.13912,4,-64.5,0.72557,922.25,3,S1
292.25,1.0342,0.14698,-0.16192,4,-64.5,4.9041,921.25,3,S1
293.0,0.94038,0.15847,-0.18473,4,-65.5,5.9319,920.25,3,S1
293.25,1.0576,0.1355,-0.15052,4,-64.5,5.912,923.25,3,S1
294.0,1.2921,0.0091865,-0.03649,4,-67.5,0.30526,925.75,3,S1
294.25,1.2921,0.0091865,-0.03649,4,-64.5,2.2918,923.75,3,S1
295.0,0.99901,0.15847,-0.17333,4,-64.5,5.4763,920.75,3,S1
295.75,1.1866,0.032153,-0.082102,3,-53.5,5.6911,923.25,3,S1
296.25,1.3508,-0.025263,-0.03649,4,-64.0,3.9531,922.25,3,S1
296.5,1.3508,-0.025263,-0.03649,4,-65.0,5.415,923.75,3,S1
297.5,1.0928,0.10105,-0.12771,4,-65.0,1.8132,924.25,3,S1
298.25,1.0811,0.10105,-0.12771,4,-64.5,5.9426,923.25,3,S1
299.5,1.0225,0.12402,-0.15052,4,-66.5,0.79153,925.25,3,S1
300.0,0.94038,0.14698,-0.18473,4,-65.0,1.7717,924.25,3,S1
300.5,0.98728,0.15847,-0.18473,4,-64.0,4.4163,921.75,3,S1
300.75,0.98728,0.15847,-0.18473,4,-65.5,1.2885,924.75,3,S1
302.0,1.1045,0.078086,-0.10491,4,-64.0,4.9532,921.25,3,S1
302.25,1.1045,0.078086,-0.10491,4,-64.5,5.4702,920.75,3,S1
303.5,1.0694,0.11254,-0.15052,4,-64.5,0.74245,922.25,3,S1
304.0,1.0694,0.11254,-0.15052,4,-64.5,2.2258,923.75,3,S1
305.0,1.0225,0.14698,-0.13912,4,-66.5,5.8951,920.25,3,S1
305.5,1.1749,0.12402,-0.10491,1,-56.5,6.228,923.25,3,S1
306.5,0.99901,0.49148,-0.047893,1,-56.5,5.2539,923.75,1,S1
306.6,0.99901,0.49148,-0.047893,4,-61.0,1.3131,922.75,1,S1
306.75,0.99901,0.49148,-0.047893,4,-60.5,6.2817,921.25,4,S1
307.0,0.94038,0.56038,0.066138,1,-60.0,0.7808,920.75,4,S1
307.25,0.94038,0.56038,0.066138,3,-56.0,1.5923,924.25,4,S1
307.5,0.94038,0.56038,0.066138,4,-59.0,0.056757,920.25,4,S1
310.0,-0.056282,1.0197,-0.21894,1,-60.0,0.3206,920.25,4,S1
310.5,0.38928,0.90487,-0.13912,1,-63.5,0.064427,923.25,4,S1
310.75,0.38928,0.90487,-0.13912,1,-62.5,1.2042,924.75,4,S1
311.5,0.33066,0.92784,0.14596,4,-56.5,1.5493,922.75,4,S1
311.75,0.33066,0.92784,0.14596,4,-58.5,5.0361,925.25,4,S1
0.0,1.0342,0.38813,-0.013684,4,-59.5,4.4301,920.75,1,S1
1.0,0.98728,0.21588,0.088944,4,-65.0,5.846,923.25,3,S1
1.25,0.98728,-0.0022966,-0.13912,4,-67.0,5.8123,922.25,3,S1
2.25,0.8583,0.16995,0.043332,3,-48.0,0.2439,921.25,3,S1
2.3,0.8583,0.16995,0.043332,3,-50.5,1.06,925.25,3,S1
2.325,0.8583,0.16995,0.043332,4,-67.5,4.5237,925.25,3,S1
2.5,0.8583,0.16995,0.043332,4,-65.0,2.1261,920.75,3,S1
2.75,0.92865,0.12402,-0.0022806,4,-65.0,5.1358,924.25,3,S1
2.8,0.92865,0.12402,-0.0022806,3,-47.5,3.9945,920.25,3,S1
3.0,0.92865,0.12402,-0.0022806,3,-47.0,3.9991,920.25,3,S1
3.05,1.0576,0.11254,0.0091224,3,-47.5,3.9884,920.25,3,S1
3.1,1.0576,0.11254,0.0091224,3,-47.5,6.1421,921.75,3,S1
3.25,0.98728,0.15847,-0.070699,3,-47.5,6.162,921.75,3,S1
3.325,0.98728,0.15847,-0.070699,3,-47.5,6.1804,921.75,3,S1
3.35,0.98728,0.15847,-0.070699,3,-48.0,2.0908,923.25,3,S1
3.375,0.92865,0.12402,-0.10491,3,-48.0,2.1,923.25,3,S1
3.4,0.92865,0.12402,-0.10491,3,-48.0,2.1138,923.25,3,S1
3.5,0.92865,0.12402,-0.10491,3,-48.0,2.0923,923.25,3,S1
3.6,0.9052,0.11254,-0.11631,4,-65.5,1.037,924.75,3,S1
3.75,0.9052,0.11254,-0.11631,3,-48.0,5.9503,922.25,3,S1
3.825,0.9052,0.16995,-0.047893,3,-48.0,5.9396,922.25,3,S1
3.875,0.9052,0.16995,-0.047893,3,-48.0,5.9534,922.25,3,S1
4.0,0.92865,0.14698,-0.11631,3,-50.5,0.76852,925.75,3,S1
4.5,0.91693,0.1355,-0.025087,4,-64.5,5.9304,922.75,3,S1
4.575,0.91693,0.1355,-0.025087,3,-47.5,0.24237,921.25,3,S1
4.75,0.9052,0.1355,-0.15052,4,-67.0,0.20555,925.25,3,S1
5.0,0.9052,0.1355,-0.15052,3,-47.5,3.7306,920.75,3,S1
5.1,0.91693,0.1355,-0.10491,3,-47.5,3.7276,920.75,3,S1
5.125,0.91693,0.1355,-0.10491,3,-47.5,0.59825,920.75,3,S1
5.25,1.0342,0.11254,-0.093505,3,-47.5,4.1233,920.25,3,S1
5.5,1.0342,0.11254,-0.093505,3,-47.0,4.1417,920.25,3,S1
5.625,1.0576,0.078086,-0.070699,3,-47.5,6.2786,921.75,3,S1
5.65,1.0576,0.078086,-0.070699,3,-47.5,0.021476,921.75,3,S1
5.75,1.0576,0.078086,-0.070699,3,-47.5,0.033748,921.75,3,S1
5.85,0.91693,0.1355,-0.12771,3,-48.0,2.2258,923.25,3,S1
5.9,0.92865,0.12402,-0.13912,3,-48.0,2.2411,923.25,3,S1
6.0,0.96383,0.12402,-0.12771,4,-66.5,0.74091,924.75,3,S1
6.25,0.96383,0.12402,-0.12771,4,-64.0,6.2571,922.25,3,S1
6.325,0.96383,0.12402,-0.12771,3,-50.5,0.86056,925.75,3,S1
6.75,0.96383,0.12402,-0.12771,3,-48.5,1.8868,923.75,3,S1
6.85,0.96383,0.12402,-0.12771,3,-48.0,5.6312,922.75,3,S1
6.875,1.2101,0.02067,0.0091224,4,-64.0,5.622,922.75,3,S1
7.0,1.2101,0.02067,0.0091224,4,-64.0,4.0712,921.25,3,S1
7.25,1.2101,0.02067,0.0091224,4,-67.5,0.026078,925.25,3,S1
7.5,1.1866,0.043636,-0.013684,3,-47.5,0.60132,920.75,3,S1
7.575,0.9521,0.12402,-0.15052,3,-49.0,1.514,924.25,3,S1
7.75,1.0459,0.11254,-0.093505,3,-47.5,4.0712,920.25,3,S1
7.825,1.0459,0.11254,-0.093505,3,-47.5,4.0911,920.25,3,S1
8.0,1.0459,0.11254,-0.093505,3,-47.5,4.0773,920.25,3,S1
8.1,0.9052,0.14698,-0.15052,4,-64.5,0.30526,921.75,3,S1
8.125,0.9052,0.14698,-0.15052,4,-64.5,0.33287,921.75,3,S1
8.25,0.9052,0.14698,-0.15052,4,-64.5,5.0683,923.25,3,S1
8.5,0.98728,0.14698,-0.10491,4,-64.5,6.0715,922.25,3,S1
8.75,0.98728,0.14698,-0.10491,3,-50.5,0.73324,925.75,3,S1
9.0,0.91693,0.14698,-0.13912,4,-67.5,5.9426,925.75,3,S1
9.1,0.91693,0.14698,-0.13912,3,-48.5,1.8408,923.75,3,S1
9.15,0.91693,0.14698,-0.13912,3,-48.0,1.853,923.75,3,S1
9.25,0.97555,0.14698,-0.12771,3,-48.0,2.4406,922.75,3,S1
9.5,1.0928,0.078086,-0.070699,3,-47.5,0.28992,921.25,3,S1
9.6,1.0928,0.078086,-0.070699,3,-47.5,0.31293,921.25,3,S1
9.65,1.0928,0.078086,-0.070699,3,-47.5,0.29759,921.25,3,S1
9.7,0.91693,0.14698,-0.12771,4,-67.0,0.12272,925.25,3,S1
9.75,0.91693,0.14698,-0.12771,4,-64.5,4.5498,920.75,3,S1
10.0,0.91693,0.14698,-0.12771,4,-64.0,1.4067,920.75,3,S1
10.25,1.2101,0.0091865,-0.025087,4,-64.5,1.8899,920.25,3,S1
10.5,1.2101,0.0091865,-0.025087,4,-65.0,0.39577,921.75,3,S1
10.75,0.92865,0.12402,-0.13912,3,-48.5,2.1629,923.25,3,S1
10.825,0.92865,0.12402,-0.13912,3,-49.5,1.3392,924.75,3,S1
10.875,0.92865,0.12402,-0.13912,4,-67.0,0.56144,924.75,3,S1
11.0,0.92865,0.12402,-0.13912,3,-48.0,5.915,922.25,3,S1
11.1,0.91693,0.1355,-0.13912,3,-48.0,2.7719,922.25,3,S1
11.25,1.1163,0.078086,-0.047893,4,-68.5,2.7059,925.75,3,S1
11.5,1.1163,0.078086,-0.047893,4,-65.5,1.4251,923.75,3,S1
11.75,1.1163,0.078086,-0.047893,3,-48.0,2.4099,922.75,3,S1
11.875,0.92865,0.14698,-0.12771,4,-64.5,0.84829,921.25,3,S1
12.25,0.91693,0.14698,-0.13912,3,-47.5,3.726,920.75,3,S1
12.325,0.91693,0.14698,-0.13912,3,-47.5,3.7306,920.75,3,S1
12.5,1.2101,0.032153,-0.025087,3,-49.0,1.5386,924.25,3,S1
12.75,0.91693,0.14698,-0.13912,4,-64.0,1.8132,920.25,3,S1
12.825,0.91693,0.14698,-0.13912,4,-64.0,0.26231,921.75,3,S1
13.0,0.91693,0.14698,-0.13912,4,-64.5,0.28379,921.75,3,S1
13.25,0.91693,0.14698,-0.13912,3,-48.0,2.0893,923.25,3,S1
13.35,0.9521,0.1355,-0.13912,3,-49.5,1.2579,924.75,3,S1
13.5,0.91693,0.14698,-0.13912,3,-48.0,5.8721,922.25,3,S1
